Unique URLs 4300 of 6024,URLs Without assets|docs|images|media|includes: 4098,URLs without assets or query strings: 2823,"Clean URLs (no assets, no queries, canonicalized): 209",Remaining URLs with query string: 1275 | templatedata matches: 1136,Normalized URLs: 2822,Unnecessary RBCCM/ In URL: 302,"EN: 3597, FR: 17, JP: 3",Where?,Articles/Transactions/Transcripts (876)
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/european-markets-with-peter-schaffrik-september,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/european-markets-with-peter-schaffrik-september,,,Has query string: ?dcr=templatedata/article/story/data/2024/09/european-markets-with-peter-schaffrik-september,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/european-markets-with-peter-schaffrik-september - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/europes-celebration-of-rbc-charity-day-for-the-kids,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/europes-celebration-of-rbc-charity-day-for-the-kids,,,Has query string: ?dcr=templatedata/article/story/data/2024/09/europes-celebration-of-rbc-charity-day-for-the-kids,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/europes-celebration-of-rbc-charity-day-for-the-kids - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/healthy-debt-markets-are-driving-deal-flow,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/healthy-debt-markets-are-driving-deal-flow,,,Has query string: ?dcr=templatedata/article/story/data/2024/09/healthy-debt-markets-are-driving-deal-flow,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/healthy-debt-markets-are-driving-deal-flow - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/healthy-debt-markets-are-driving-deal-flow&amp;listen,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/healthy-debt-markets-are-driving-deal-flow&amp;listen,,,Has query string: ?dcr=templatedata/article/story/data/2024/09/healthy-debt-markets-are-driving-deal-flow&amp;listen,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/healthy-debt-markets-are-driving-deal-flow&amp;listen - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/healthy-debt-markets-are-driving-deal-flow&listen%0A,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/healthy-debt-markets-are-driving-deal-flow&listen%0A,,,Has query string: ?dcr=templatedata/article/story/data/2024/09/healthy-debt-markets-are-driving-deal-flow&listen%0A,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/healthy-debt-markets-are-driving-deal-flow&listen%0A - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/investors-eye-canadian-energy-as-game-changing-projects-go-live,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/investors-eye-canadian-energy-as-game-changing-projects-go-live,,,Has query string: ?dcr=templatedata/article/story/data/2024/09/investors-eye-canadian-energy-as-game-changing-projects-go-live,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/investors-eye-canadian-energy-as-game-changing-projects-go-live - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/investors-eye-canadian-energy-as-game-changing-projects-go-live&amp;listen,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/investors-eye-canadian-energy-as-game-changing-projects-go-live&amp;listen,,,Has query string: ?dcr=templatedata/article/story/data/2024/09/investors-eye-canadian-energy-as-game-changing-projects-go-live&amp;listen,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/investors-eye-canadian-energy-as-game-changing-projects-go-live&amp;listen - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/investors-eye-canadian-energy-as-game-changing-projects-go-live&listen%0A,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/investors-eye-canadian-energy-as-game-changing-projects-go-live&listen%0A,,,Has query string: ?dcr=templatedata/article/story/data/2024/09/investors-eye-canadian-energy-as-game-changing-projects-go-live&listen%0A,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/investors-eye-canadian-energy-as-game-changing-projects-go-live&listen%0A - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/lebanon-quick-take-fast-and-furious,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/lebanon-quick-take-fast-and-furious,,,Has query string: ?dcr=templatedata/article/story/data/2024/09/lebanon-quick-take-fast-and-furious,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/lebanon-quick-take-fast-and-furious - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/reflecting-on-the-outnext-leadership-conference,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/reflecting-on-the-outnext-leadership-conference,,,Has query string: ?dcr=templatedata/article/story/data/2024/09/reflecting-on-the-outnext-leadership-conference,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/reflecting-on-the-outnext-leadership-conference - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/small-caps-good-day-us-election-policy-read-throughs,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/small-caps-good-day-us-election-policy-read-throughs,,,Has query string: ?dcr=templatedata/article/story/data/2024/09/small-caps-good-day-us-election-policy-read-throughs,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/small-caps-good-day-us-election-policy-read-throughs - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/why-us-banks-are-set-for-strong-performance,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/why-us-banks-are-set-for-strong-performance,,,Has query string: ?dcr=templatedata/article/story/data/2024/09/why-us-banks-are-set-for-strong-performance,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/why-us-banks-are-set-for-strong-performance - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/why-us-banks-are-set-for-strong-performance&amp;listen,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/why-us-banks-are-set-for-strong-performance&amp;listen,,,Has query string: ?dcr=templatedata/article/story/data/2024/09/why-us-banks-are-set-for-strong-performance&amp;listen,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/why-us-banks-are-set-for-strong-performance&amp;listen - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/why-us-banks-are-set-for-strong-performance&listen%0A,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/why-us-banks-are-set-for-strong-performance&listen%0A,,,Has query string: ?dcr=templatedata/article/story/data/2024/09/why-us-banks-are-set-for-strong-performance&listen%0A,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/09/why-us-banks-are-set-for-strong-performance&listen%0A - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/are-industrials-braced-for-genai,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/are-industrials-braced-for-genai,,,Has query string: ?dcr=templatedata/article/story/data/2024/10/are-industrials-braced-for-genai,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/are-industrials-braced-for-genai - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/bond-markets-accelerate-but-volatil,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/bond-markets-accelerate-but-volatil,,,Has query string: ?dcr=templatedata/article/story/data/2024/10/bond-markets-accelerate-but-volatil,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/bond-markets-accelerate-but-volatil - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/bond-markets-accelerate-but-volatil&amp;listen,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/bond-markets-accelerate-but-volatil&amp;listen,,,Has query string: ?dcr=templatedata/article/story/data/2024/10/bond-markets-accelerate-but-volatil&amp;listen,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/bond-markets-accelerate-but-volatil&amp;listen - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/elevated-geopolitical-tensions-tighten-their-grip,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/elevated-geopolitical-tensions-tighten-their-grip,,,Has query string: ?dcr=templatedata/article/story/data/2024/10/elevated-geopolitical-tensions-tighten-their-grip,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/elevated-geopolitical-tensions-tighten-their-grip - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/european-markets-with-peter-schaffrik-october,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/european-markets-with-peter-schaffrik-october,,,Has query string: ?dcr=templatedata/article/story/data/2024/10/european-markets-with-peter-schaffrik-october,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/european-markets-with-peter-schaffrik-october - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/from-theory-to-reality-making-industrial-scale-green-hydrogen-work,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/from-theory-to-reality-making-industrial-scale-green-hydrogen-work,,,Has query string: ?dcr=templatedata/article/story/data/2024/10/from-theory-to-reality-making-industrial-scale-green-hydrogen-work,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/from-theory-to-reality-making-industrial-scale-green-hydrogen-work - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/how-ai-is-revolutionizing-retail,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/how-ai-is-revolutionizing-retail,,,Has query string: ?dcr=templatedata/article/story/data/2024/10/how-ai-is-revolutionizing-retail,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/how-ai-is-revolutionizing-retail - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/how-genai-technology-is-reshaping-the-healthcare-landscape,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/how-genai-technology-is-reshaping-the-healthcare-landscape,,,Has query string: ?dcr=templatedata/article/story/data/2024/10/how-genai-technology-is-reshaping-the-healthcare-landscape,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/how-genai-technology-is-reshaping-the-healthcare-landscape - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/industrial-deal-making-what-a-difference-a-year-makes,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/industrial-deal-making-what-a-difference-a-year-makes,,,Has query string: ?dcr=templatedata/article/story/data/2024/10/industrial-deal-making-what-a-difference-a-year-makes,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/industrial-deal-making-what-a-difference-a-year-makes - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/industrial-deal-making-what-a-difference-a-year-makes&amp;listen,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/industrial-deal-making-what-a-difference-a-year-makes&amp;listen,,,Has query string: ?dcr=templatedata/article/story/data/2024/10/industrial-deal-making-what-a-difference-a-year-makes&amp;listen,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/industrial-deal-making-what-a-difference-a-year-makes&amp;listen - Language: EN,No matches,Article Returned
https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/insights-from-a-wall-street-legend-an-exclusive-interview,https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/insights-from-a-wall-street-legend-an-exclusive-interview,,,Has query string: ?dcr=templatedata/article/story/data/2024/10/insights-from-a-wall-street-legend-an-exclusive-interview,,,Yes Translation: https://www.rbccm.com/en/story/story.page?dcr=templatedata/article/story/data/2024/10/insights-from-a-wall-street-legend-an-exclusive-interview - Language: EN,No matches,Article Returned
